customer_no,timestamp,location,dow,time,day_period
1362_wednesday,2019-09-04 19:50:00,dairy,wednesday,19:50:00,evening
1362_wednesday,2019-09-04 19:51:00,dairy,wednesday,19:50:00,evening
1362_wednesday,2019-09-04 19:52:00,spices,wednesday,19:52:00,evening
1362_wednesday,2019-09-04 19:53:00,fruit,wednesday,19:53:00,evening
1362_wednesday,2019-09-04 19:54:00,fruit,wednesday,19:53:00,evening
1362_wednesday,2019-09-04 19:55:00,dairy,wednesday,19:55:00,evening
1362_wednesday,2019-09-04 19:56:00,checkout,wednesday,19:56:00,evening
1363_friday,2019-09-06 19:59:00,drinks,friday,19:59:00,evening
1363_friday,2019-09-06 20:00:00,checkout,friday,20:00:00,evening
1363_monday,2019-09-02 20:45:00,spices,monday,20:45:00,evening
1363_monday,2019-09-02 20:46:00,checkout,monday,20:46:00,evening
1363_thursday,2019-09-05 19:57:00,spices,thursday,19:57:00,evening
1363_thursday,2019-09-05 19:58:00,spices,thursday,19:57:00,evening
1363_thursday,2019-09-05 19:59:00,spices,thursday,19:57:00,evening
1363_thursday,2019-09-05 20:00:00,fruit,thursday,20:00:00,evening
1363_thursday,2019-09-05 20:01:00,fruit,thursday,20:00:00,evening
1363_thursday,2019-09-05 20:02:00,checkout,thursday,20:02:00,evening
1363_tuesday,2019-09-03 20:58:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 20:59:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 21:00:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 21:01:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 21:02:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 21:03:00,fruit,tuesday,20:58:00,evening
1363_tuesday,2019-09-03 21:04:00,drinks,tuesday,21:04:00,evening
1363_tuesday,2019-09-03 21:05:00,drinks,tuesday,21:04:00,evening
1363_tuesday,2019-09-03 21:06:00,drinks,tuesday,21:04:00,evening
1363_tuesday,2019-09-03 21:07:00,drinks,tuesday,21:04:00,evening
1363_tuesday,2019-09-03 21:08:00,checkout,tuesday,21:08:00,evening
1363_wednesday,2019-09-04 19:48:00,spices,wednesday,19:48:00,evening
1363_wednesday,2019-09-04 19:49:00,drinks,wednesday,19:49:00,evening
1363_wednesday,2019-09-04 19:50:00,drinks,wednesday,19:49:00,evening
1363_wednesday,2019-09-04 19:51:00,drinks,wednesday,19:49:00,evening
1363_wednesday,2019-09-04 19:52:00,checkout,wednesday,19:52:00,evening
1364_friday,2019-09-06 19:59:00,fruit,friday,19:59:00,evening
1364_friday,2019-09-06 20:00:00,dairy,friday,20:00:00,evening
1364_friday,2019-09-06 20:01:00,dairy,friday,20:00:00,evening
1364_friday,2019-09-06 20:02:00,dairy,friday,20:00:00,evening
1364_friday,2019-09-06 20:03:00,dairy,friday,20:00:00,evening
1364_friday,2019-09-06 20:04:00,fruit,friday,20:04:00,evening
1364_friday,2019-09-06 20:05:00,fruit,friday,20:04:00,evening
1364_friday,2019-09-06 20:06:00,spices,friday,20:06:00,evening
1364_friday,2019-09-06 20:07:00,spices,friday,20:06:00,evening
1364_friday,2019-09-06 20:08:00,spices,friday,20:06:00,evening
1364_friday,2019-09-06 20:09:00,spices,friday,20:06:00,evening
1364_friday,2019-09-06 20:10:00,checkout,friday,20:10:00,evening
1364_monday,2019-09-02 20:45:00,drinks,monday,20:45:00,evening
1364_monday,2019-09-02 20:46:00,spices,monday,20:46:00,evening
1364_monday,2019-09-02 20:47:00,spices,monday,20:46:00,evening
1364_monday,2019-09-02 20:48:00,spices,monday,20:46:00,evening
1364_monday,2019-09-02 20:49:00,spices,monday,20:46:00,evening
1364_monday,2019-09-02 20:50:00,drinks,monday,20:50:00,evening
1364_monday,2019-09-02 20:51:00,drinks,monday,20:50:00,evening
1364_monday,2019-09-02 20:52:00,drinks,monday,20:50:00,evening
1364_monday,2019-09-02 20:53:00,drinks,monday,20:50:00,evening
1364_monday,2019-09-02 20:54:00,checkout,monday,20:54:00,evening
1364_thursday,2019-09-05 20:02:00,spices,thursday,20:02:00,evening
1364_thursday,2019-09-05 20:03:00,spices,thursday,20:02:00,evening
1364_thursday,2019-09-05 20:04:00,drinks,thursday,20:04:00,evening
1364_thursday,2019-09-05 20:05:00,drinks,thursday,20:04:00,evening
1364_thursday,2019-09-05 20:06:00,spices,thursday,20:06:00,evening
1364_thursday,2019-09-05 20:07:00,checkout,thursday,20:07:00,evening
1364_tuesday,2019-09-03 20:58:00,drinks,tuesday,20:58:00,evening
1364_tuesday,2019-09-03 20:59:00,drinks,tuesday,20:58:00,evening
1364_tuesday,2019-09-03 21:00:00,checkout,tuesday,21:00:00,evening
1364_wednesday,2019-09-04 19:49:00,dairy,wednesday,19:49:00,evening
1364_wednesday,2019-09-04 19:50:00,fruit,wednesday,19:50:00,evening
1364_wednesday,2019-09-04 19:51:00,fruit,wednesday,19:50:00,evening
1364_wednesday,2019-09-04 19:52:00,checkout,wednesday,19:52:00,evening
1365_friday,2019-09-06 19:59:00,dairy,friday,19:59:00,evening
1365_friday,2019-09-06 20:00:00,drinks,friday,20:00:00,evening
1365_friday,2019-09-06 20:01:00,drinks,friday,20:00:00,evening
1365_friday,2019-09-06 20:02:00,drinks,friday,20:00:00,evening
1365_friday,2019-09-06 20:03:00,fruit,friday,20:03:00,evening
1365_friday,2019-09-06 20:04:00,fruit,friday,20:03:00,evening
1365_friday,2019-09-06 20:05:00,fruit,friday,20:03:00,evening
1365_friday,2019-09-06 20:06:00,fruit,friday,20:03:00,evening
1365_friday,2019-09-06 20:07:00,checkout,friday,20:07:00,evening
1365_monday,2019-09-02 20:45:00,dairy,monday,20:45:00,evening
1365_monday,2019-09-02 20:46:00,drinks,monday,20:46:00,evening
1365_monday,2019-09-02 20:47:00,drinks,monday,20:46:00,evening
1365_monday,2019-09-02 20:48:00,dairy,monday,20:48:00,evening
1365_monday,2019-09-02 20:49:00,dairy,monday,20:48:00,evening
1365_monday,2019-09-02 20:50:00,dairy,monday,20:48:00,evening
1365_monday,2019-09-02 20:51:00,drinks,monday,20:51:00,evening
1365_monday,2019-09-02 20:52:00,drinks,monday,20:51:00,evening
1365_monday,2019-09-02 20:53:00,drinks,monday,20:51:00,evening
1365_monday,2019-09-02 20:54:00,checkout,monday,20:54:00,evening
1365_thursday,2019-09-05 20:02:00,dairy,thursday,20:02:00,evening
1365_thursday,2019-09-05 20:03:00,dairy,thursday,20:02:00,evening
1365_thursday,2019-09-05 20:04:00,dairy,thursday,20:02:00,evening
1365_thursday,2019-09-05 20:05:00,drinks,thursday,20:05:00,evening
1365_thursday,2019-09-05 20:06:00,drinks,thursday,20:05:00,evening
1365_thursday,2019-09-05 20:07:00,spices,thursday,20:07:00,evening
1365_thursday,2019-09-05 20:08:00,fruit,thursday,20:08:00,evening
1365_thursday,2019-09-05 20:09:00,fruit,thursday,20:08:00,evening
1365_thursday,2019-09-05 20:10:00,fruit,thursday,20:08:00,evening
1365_thursday,2019-09-05 20:11:00,checkout,thursday,20:11:00,evening
1365_tuesday,2019-09-03 20:59:00,dairy,tuesday,20:59:00,evening
1365_tuesday,2019-09-03 21:00:00,fruit,tuesday,21:00:00,evening
1365_tuesday,2019-09-03 21:01:00,dairy,tuesday,21:01:00,evening
1365_tuesday,2019-09-03 21:02:00,dairy,tuesday,21:01:00,evening
1365_tuesday,2019-09-03 21:03:00,dairy,tuesday,21:01:00,evening
1365_tuesday,2019-09-03 21:04:00,checkout,tuesday,21:04:00,evening
1365_wednesday,2019-09-04 19:49:00,fruit,wednesday,19:49:00,evening
1365_wednesday,2019-09-04 19:50:00,checkout,wednesday,19:50:00,evening
1366_friday,2019-09-06 19:59:00,fruit,friday,19:59:00,evening
1366_friday,2019-09-06 20:00:00,fruit,friday,19:59:00,evening
1366_friday,2019-09-06 20:01:00,checkout,friday,20:01:00,evening
1366_monday,2019-09-02 20:45:00,fruit,monday,20:45:00,evening
1366_monday,2019-09-02 20:46:00,fruit,monday,20:45:00,evening
1366_monday,2019-09-02 20:47:00,spices,monday,20:47:00,evening
1366_monday,2019-09-02 20:48:00,drinks,monday,20:48:00,evening
1366_monday,2019-09-02 20:49:00,drinks,monday,20:48:00,evening
1366_monday,2019-09-02 20:50:00,drinks,monday,20:48:00,evening
1366_monday,2019-09-02 20:51:00,drinks,monday,20:48:00,evening
1366_monday,2019-09-02 20:52:00,drinks,monday,20:48:00,evening
1366_monday,2019-09-02 20:53:00,checkout,monday,20:53:00,evening
1366_thursday,2019-09-05 20:02:00,dairy,thursday,20:02:00,evening
1366_thursday,2019-09-05 20:03:00,dairy,thursday,20:02:00,evening
1366_thursday,2019-09-05 20:04:00,dairy,thursday,20:02:00,evening
1366_thursday,2019-09-05 20:05:00,dairy,thursday,20:02:00,evening
1366_thursday,2019-09-05 20:06:00,dairy,thursday,20:02:00,evening
1366_thursday,2019-09-05 20:07:00,checkout,thursday,20:07:00,evening
1366_tuesday,2019-09-03 21:02:00,spices,tuesday,21:02:00,evening
1366_tuesday,2019-09-03 21:03:00,drinks,tuesday,21:03:00,evening
1366_tuesday,2019-09-03 21:04:00,drinks,tuesday,21:03:00,evening
1366_tuesday,2019-09-03 21:05:00,drinks,tuesday,21:03:00,evening
1366_tuesday,2019-09-03 21:06:00,checkout,tuesday,21:06:00,evening
1366_wednesday,2019-09-04 19:49:00,drinks,wednesday,19:49:00,evening
1366_wednesday,2019-09-04 19:50:00,checkout,wednesday,19:50:00,evening
1367_friday,2019-09-06 20:00:00,dairy,friday,20:00:00,evening
1367_friday,2019-09-06 20:01:00,dairy,friday,20:00:00,evening
1367_friday,2019-09-06 20:02:00,dairy,friday,20:00:00,evening
1367_friday,2019-09-06 20:03:00,dairy,friday,20:00:00,evening
1367_friday,2019-09-06 20:04:00,drinks,friday,20:04:00,evening
1367_friday,2019-09-06 20:05:00,drinks,friday,20:04:00,evening
1367_friday,2019-09-06 20:06:00,drinks,friday,20:04:00,evening
1367_friday,2019-09-06 20:07:00,drinks,friday,20:04:00,evening
1367_friday,2019-09-06 20:08:00,drinks,friday,20:04:00,evening
1367_friday,2019-09-06 20:09:00,checkout,friday,20:09:00,evening
1367_monday,2019-09-02 20:46:00,drinks,monday,20:46:00,evening
1367_monday,2019-09-02 20:47:00,dairy,monday,20:47:00,evening
1367_monday,2019-09-02 20:48:00,checkout,monday,20:48:00,evening
1367_thursday,2019-09-05 20:03:00,fruit,thursday,20:03:00,evening
1367_thursday,2019-09-05 20:04:00,fruit,thursday,20:03:00,evening
1367_thursday,2019-09-05 20:05:00,drinks,thursday,20:05:00,evening
1367_thursday,2019-09-05 20:06:00,drinks,thursday,20:05:00,evening
1367_thursday,2019-09-05 20:07:00,drinks,thursday,20:05:00,evening
1367_thursday,2019-09-05 20:08:00,drinks,thursday,20:05:00,evening
1367_thursday,2019-09-05 20:09:00,spices,thursday,20:09:00,evening
1367_thursday,2019-09-05 20:10:00,checkout,thursday,20:10:00,evening
1367_tuesday,2019-09-03 21:02:00,dairy,tuesday,21:02:00,evening
1367_tuesday,2019-09-03 21:03:00,dairy,tuesday,21:02:00,evening
1367_tuesday,2019-09-03 21:04:00,dairy,tuesday,21:02:00,evening
1367_tuesday,2019-09-03 21:05:00,dairy,tuesday,21:02:00,evening
1367_tuesday,2019-09-03 21:06:00,dairy,tuesday,21:02:00,evening
1367_tuesday,2019-09-03 21:07:00,checkout,tuesday,21:07:00,evening
1367_wednesday,2019-09-04 19:49:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:50:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:51:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:52:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:53:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:54:00,fruit,wednesday,19:49:00,evening
1367_wednesday,2019-09-04 19:55:00,checkout,wednesday,19:55:00,evening
1368_friday,2019-09-06 20:01:00,drinks,friday,20:01:00,evening
1368_friday,2019-09-06 20:02:00,spices,friday,20:02:00,evening
1368_friday,2019-09-06 20:03:00,drinks,friday,20:03:00,evening
1368_friday,2019-09-06 20:04:00,drinks,friday,20:03:00,evening
1368_friday,2019-09-06 20:05:00,drinks,friday,20:03:00,evening
1368_friday,2019-09-06 20:06:00,drinks,friday,20:03:00,evening
1368_friday,2019-09-06 20:07:00,drinks,friday,20:03:00,evening
1368_friday,2019-09-06 20:08:00,spices,friday,20:08:00,evening
1368_friday,2019-09-06 20:09:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:10:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:11:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:12:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:13:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:14:00,drinks,friday,20:09:00,evening
1368_friday,2019-09-06 20:15:00,checkout,friday,20:15:00,evening
1368_monday,2019-09-02 20:46:00,dairy,monday,20:46:00,evening
1368_monday,2019-09-02 20:47:00,drinks,monday,20:47:00,evening
1368_monday,2019-09-02 20:48:00,drinks,monday,20:47:00,evening
1368_monday,2019-09-02 20:49:00,checkout,monday,20:49:00,evening
1368_thursday,2019-09-05 20:06:00,dairy,thursday,20:06:00,evening
1368_thursday,2019-09-05 20:07:00,drinks,thursday,20:07:00,evening
1368_thursday,2019-09-05 20:08:00,dairy,thursday,20:08:00,evening
1368_thursday,2019-09-05 20:09:00,spices,thursday,20:09:00,evening
1368_thursday,2019-09-05 20:10:00,spices,thursday,20:09:00,evening
1368_thursday,2019-09-05 20:11:00,checkout,thursday,20:11:00,evening
1368_tuesday,2019-09-03 21:02:00,fruit,tuesday,21:02:00,evening
1368_tuesday,2019-09-03 21:03:00,fruit,tuesday,21:02:00,evening
1368_tuesday,2019-09-03 21:04:00,dairy,tuesday,21:04:00,evening
1368_tuesday,2019-09-03 21:05:00,dairy,tuesday,21:04:00,evening
1368_tuesday,2019-09-03 21:06:00,drinks,tuesday,21:06:00,evening
1368_tuesday,2019-09-03 21:07:00,drinks,tuesday,21:06:00,evening
1368_tuesday,2019-09-03 21:08:00,checkout,tuesday,21:08:00,evening
1368_wednesday,2019-09-04 19:49:00,dairy,wednesday,19:49:00,evening
1368_wednesday,2019-09-04 19:50:00,spices,wednesday,19:50:00,evening
1368_wednesday,2019-09-04 19:51:00,checkout,wednesday,19:51:00,evening
1369_friday,2019-09-06 20:01:00,spices,friday,20:01:00,evening
1369_friday,2019-09-06 20:02:00,spices,friday,20:01:00,evening
1369_friday,2019-09-06 20:03:00,fruit,friday,20:03:00,evening
1369_friday,2019-09-06 20:04:00,checkout,friday,20:04:00,evening
1369_monday,2019-09-02 20:46:00,drinks,monday,20:46:00,evening
1369_monday,2019-09-02 20:47:00,drinks,monday,20:46:00,evening
1369_monday,2019-09-02 20:48:00,drinks,monday,20:46:00,evening
1369_monday,2019-09-02 20:49:00,drinks,monday,20:46:00,evening
1369_monday,2019-09-02 20:50:00,checkout,monday,20:50:00,evening
1369_thursday,2019-09-05 20:06:00,dairy,thursday,20:06:00,evening
1369_thursday,2019-09-05 20:07:00,spices,thursday,20:07:00,evening
1369_thursday,2019-09-05 20:08:00,dairy,thursday,20:08:00,evening
1369_thursday,2019-09-05 20:09:00,dairy,thursday,20:08:00,evening
1369_thursday,2019-09-05 20:10:00,fruit,thursday,20:10:00,evening
1369_thursday,2019-09-05 20:11:00,fruit,thursday,20:10:00,evening
1369_thursday,2019-09-05 20:12:00,fruit,thursday,20:10:00,evening
1369_thursday,2019-09-05 20:13:00,checkout,thursday,20:13:00,evening
1369_tuesday,2019-09-03 21:02:00,dairy,tuesday,21:02:00,evening
1369_tuesday,2019-09-03 21:03:00,dairy,tuesday,21:02:00,evening
1369_tuesday,2019-09-03 21:04:00,dairy,tuesday,21:02:00,evening
1369_tuesday,2019-09-03 21:05:00,spices,tuesday,21:05:00,evening
1369_tuesday,2019-09-03 21:06:00,checkout,tuesday,21:06:00,evening
1369_wednesday,2019-09-04 19:50:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:51:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:52:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:53:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:54:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:55:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:56:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:57:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:58:00,dairy,wednesday,19:50:00,evening
1369_wednesday,2019-09-04 19:59:00,checkout,wednesday,19:59:00,evening
136_friday,2019-09-06 08:20:00,dairy,friday,08:20:00,morning
136_friday,2019-09-06 08:21:00,checkout,friday,08:21:00,morning
136_monday,2019-09-02 08:22:00,dairy,monday,08:22:00,morning
136_monday,2019-09-02 08:23:00,dairy,monday,08:22:00,morning
136_monday,2019-09-02 08:24:00,dairy,monday,08:22:00,morning
136_monday,2019-09-02 08:25:00,dairy,monday,08:22:00,morning
136_monday,2019-09-02 08:26:00,drinks,monday,08:26:00,morning
136_monday,2019-09-02 08:27:00,fruit,monday,08:27:00,morning
136_monday,2019-09-02 08:28:00,checkout,monday,08:28:00,morning
136_thursday,2019-09-05 08:10:00,spices,thursday,08:10:00,morning
136_thursday,2019-09-05 08:11:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:12:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:13:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:14:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:15:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:16:00,fruit,thursday,08:11:00,morning
136_thursday,2019-09-05 08:17:00,dairy,thursday,08:17:00,morning
136_thursday,2019-09-05 08:18:00,dairy,thursday,08:17:00,morning
136_thursday,2019-09-05 08:19:00,dairy,thursday,08:17:00,morning
136_thursday,2019-09-05 08:20:00,dairy,thursday,08:17:00,morning
136_thursday,2019-09-05 08:21:00,fruit,thursday,08:21:00,morning
136_thursday,2019-09-05 08:22:00,fruit,thursday,08:21:00,morning
136_thursday,2019-09-05 08:23:00,fruit,thursday,08:21:00,morning
136_thursday,2019-09-05 08:24:00,fruit,thursday,08:21:00,morning
136_thursday,2019-09-05 08:25:00,fruit,thursday,08:21:00,morning
136_thursday,2019-09-05 08:26:00,checkout,thursday,08:26:00,morning
136_tuesday,2019-09-03 08:15:00,fruit,tuesday,08:15:00,morning
136_tuesday,2019-09-03 08:16:00,fruit,tuesday,08:15:00,morning
136_tuesday,2019-09-03 08:17:00,checkout,tuesday,08:17:00,morning
136_wednesday,2019-09-04 08:18:00,fruit,wednesday,08:18:00,morning
136_wednesday,2019-09-04 08:19:00,fruit,wednesday,08:18:00,morning
136_wednesday,2019-09-04 08:20:00,drinks,wednesday,08:20:00,morning
136_wednesday,2019-09-04 08:21:00,spices,wednesday,08:21:00,morning
136_wednesday,2019-09-04 08:22:00,spices,wednesday,08:21:00,morning
136_wednesday,2019-09-04 08:23:00,spices,wednesday,08:21:00,morning
136_wednesday,2019-09-04 08:24:00,spices,wednesday,08:21:00,morning
136_wednesday,2019-09-04 08:25:00,dairy,wednesday,08:25:00,morning
136_wednesday,2019-09-04 08:26:00,dairy,wednesday,08:25:00,morning
136_wednesday,2019-09-04 08:27:00,dairy,wednesday,08:25:00,morning
136_wednesday,2019-09-04 08:28:00,dairy,wednesday,08:25:00,morning
136_wednesday,2019-09-04 08:29:00,drinks,wednesday,08:29:00,morning
136_wednesday,2019-09-04 08:30:00,drinks,wednesday,08:29:00,morning
136_wednesday,2019-09-04 08:31:00,drinks,wednesday,08:29:00,morning
136_wednesday,2019-09-04 08:32:00,checkout,wednesday,08:32:00,morning
1370_friday,2019-09-06 20:02:00,fruit,friday,20:02:00,evening
1370_friday,2019-09-06 20:03:00,drinks,friday,20:03:00,evening
1370_friday,2019-09-06 20:04:00,checkout,friday,20:04:00,evening
1370_monday,2019-09-02 20:47:00,drinks,monday,20:47:00,evening
1370_monday,2019-09-02 20:48:00,drinks,monday,20:47:00,evening
1370_monday,2019-09-02 20:49:00,fruit,monday,20:49:00,evening
1370_monday,2019-09-02 20:50:00,fruit,monday,20:49:00,evening
1370_monday,2019-09-02 20:51:00,checkout,monday,20:51:00,evening
1370_thursday,2019-09-05 20:06:00,fruit,thursday,20:06:00,evening
1370_thursday,2019-09-05 20:07:00,checkout,thursday,20:07:00,evening
1370_tuesday,2019-09-03 21:02:00,drinks,tuesday,21:02:00,evening
1370_tuesday,2019-09-03 21:03:00,drinks,tuesday,21:02:00,evening
1370_tuesday,2019-09-03 21:04:00,checkout,tuesday,21:04:00,evening
1370_wednesday,2019-09-04 19:50:00,dairy,wednesday,19:50:00,evening
1370_wednesday,2019-09-04 19:51:00,dairy,wednesday,19:50:00,evening
1370_wednesday,2019-09-04 19:52:00,dairy,wednesday,19:50:00,evening
1370_wednesday,2019-09-04 19:53:00,drinks,wednesday,19:53:00,evening
1370_wednesday,2019-09-04 19:54:00,drinks,wednesday,19:53:00,evening
1370_wednesday,2019-09-04 19:55:00,spices,wednesday,19:55:00,evening
1370_wednesday,2019-09-04 19:56:00,dairy,wednesday,19:56:00,evening
1370_wednesday,2019-09-04 19:57:00,dairy,wednesday,19:56:00,evening
1370_wednesday,2019-09-04 19:58:00,dairy,wednesday,19:56:00,evening
1370_wednesday,2019-09-04 19:59:00,checkout,wednesday,19:59:00,evening
1371_friday,2019-09-06 20:02:00,spices,friday,20:02:00,evening
1371_friday,2019-09-06 20:03:00,checkout,friday,20:03:00,evening
1371_monday,2019-09-02 20:47:00,spices,monday,20:47:00,evening
1371_monday,2019-09-02 20:48:00,spices,monday,20:47:00,evening
1371_monday,2019-09-02 20:49:00,fruit,monday,20:49:00,evening
1371_monday,2019-09-02 20:50:00,fruit,monday,20:49:00,evening
1371_monday,2019-09-02 20:51:00,fruit,monday,20:49:00,evening
1371_monday,2019-09-02 20:52:00,spices,monday,20:52:00,evening
1371_monday,2019-09-02 20:53:00,checkout,monday,20:53:00,evening
1371_thursday,2019-09-05 20:06:00,fruit,thursday,20:06:00,evening
1371_thursday,2019-09-05 20:07:00,checkout,thursday,20:07:00,evening
1371_tuesday,2019-09-03 21:08:00,dairy,tuesday,21:08:00,evening
1371_tuesday,2019-09-03 21:09:00,fruit,tuesday,21:09:00,evening
