customer_no,timestamp,to_location,dow,time,day_period,from_location
1279_wednesday,2019-09-04 19:18:00,dairy,wednesday,19:18:00,evening,entrance
1279_wednesday,2019-09-04 19:19:00,dairy,wednesday,19:18:00,evening,dairy
1279_wednesday,2019-09-04 19:20:00,dairy,wednesday,19:18:00,evening,dairy
1279_wednesday,2019-09-04 19:21:00,dairy,wednesday,19:18:00,evening,dairy
1279_wednesday,2019-09-04 19:22:00,checkout,wednesday,19:22:00,evening,dairy
127_friday,2019-09-06 08:17:00,spices,friday,08:17:00,morning,entrance
127_friday,2019-09-06 08:18:00,fruit,friday,08:18:00,morning,spices
127_friday,2019-09-06 08:19:00,checkout,friday,08:19:00,morning,fruit
127_monday,2019-09-02 08:16:00,spices,monday,08:16:00,morning,entrance
127_monday,2019-09-02 08:17:00,fruit,monday,08:17:00,morning,spices
127_monday,2019-09-02 08:18:00,spices,monday,08:18:00,morning,fruit
127_monday,2019-09-02 08:19:00,checkout,monday,08:19:00,morning,spices
127_thursday,2019-09-05 08:06:00,drinks,thursday,08:06:00,morning,entrance
127_thursday,2019-09-05 08:07:00,spices,thursday,08:07:00,morning,drinks
127_thursday,2019-09-05 08:08:00,drinks,thursday,08:08:00,morning,spices
127_thursday,2019-09-05 08:09:00,drinks,thursday,08:08:00,morning,drinks
127_thursday,2019-09-05 08:10:00,drinks,thursday,08:08:00,morning,drinks
127_thursday,2019-09-05 08:11:00,checkout,thursday,08:11:00,morning,drinks
127_tuesday,2019-09-03 08:08:00,spices,tuesday,08:08:00,morning,entrance
127_tuesday,2019-09-03 08:09:00,dairy,tuesday,08:09:00,morning,spices
127_tuesday,2019-09-03 08:10:00,dairy,tuesday,08:09:00,morning,dairy
127_tuesday,2019-09-03 08:11:00,fruit,tuesday,08:11:00,morning,dairy
127_tuesday,2019-09-03 08:12:00,fruit,tuesday,08:11:00,morning,fruit
127_tuesday,2019-09-03 08:13:00,fruit,tuesday,08:11:00,morning,fruit
127_tuesday,2019-09-03 08:14:00,fruit,tuesday,08:11:00,morning,fruit
127_tuesday,2019-09-03 08:15:00,fruit,tuesday,08:11:00,morning,fruit
127_tuesday,2019-09-03 08:16:00,fruit,tuesday,08:11:00,morning,fruit
127_tuesday,2019-09-03 08:17:00,checkout,tuesday,08:17:00,morning,fruit
127_wednesday,2019-09-04 08:13:00,dairy,wednesday,08:13:00,morning,entrance
127_wednesday,2019-09-04 08:14:00,dairy,wednesday,08:13:00,morning,dairy
127_wednesday,2019-09-04 08:15:00,dairy,wednesday,08:13:00,morning,dairy
127_wednesday,2019-09-04 08:16:00,dairy,wednesday,08:13:00,morning,dairy
127_wednesday,2019-09-04 08:17:00,checkout,wednesday,08:17:00,morning,dairy
1280_friday,2019-09-06 19:24:00,dairy,friday,19:24:00,evening,entrance
1280_friday,2019-09-06 19:25:00,dairy,friday,19:24:00,evening,dairy
1280_friday,2019-09-06 19:26:00,dairy,friday,19:24:00,evening,dairy
1280_friday,2019-09-06 19:27:00,dairy,friday,19:24:00,evening,dairy
1280_friday,2019-09-06 19:28:00,dairy,friday,19:24:00,evening,dairy
1280_friday,2019-09-06 19:29:00,spices,friday,19:29:00,evening,dairy
1280_friday,2019-09-06 19:30:00,dairy,friday,19:30:00,evening,spices
1280_friday,2019-09-06 19:31:00,checkout,friday,19:31:00,evening,dairy
1280_monday,2019-09-02 19:56:00,drinks,monday,19:56:00,evening,entrance
1280_monday,2019-09-02 19:57:00,fruit,monday,19:57:00,evening,drinks
1280_monday,2019-09-02 19:58:00,checkout,monday,19:58:00,evening,fruit
1280_thursday,2019-09-05 19:28:00,fruit,thursday,19:28:00,evening,entrance
1280_thursday,2019-09-05 19:29:00,checkout,thursday,19:29:00,evening,fruit
1280_tuesday,2019-09-03 20:04:00,fruit,tuesday,20:04:00,evening,entrance
1280_tuesday,2019-09-03 20:05:00,fruit,tuesday,20:04:00,evening,fruit
1280_tuesday,2019-09-03 20:06:00,fruit,tuesday,20:04:00,evening,fruit
1280_tuesday,2019-09-03 20:07:00,fruit,tuesday,20:04:00,evening,fruit
1280_tuesday,2019-09-03 20:08:00,fruit,tuesday,20:04:00,evening,fruit
1280_tuesday,2019-09-03 20:09:00,checkout,tuesday,20:09:00,evening,fruit
1280_wednesday,2019-09-04 19:18:00,dairy,wednesday,19:18:00,evening,entrance
1280_wednesday,2019-09-04 19:19:00,dairy,wednesday,19:18:00,evening,dairy
1280_wednesday,2019-09-04 19:20:00,dairy,wednesday,19:18:00,evening,dairy
1280_wednesday,2019-09-04 19:21:00,dairy,wednesday,19:18:00,evening,dairy
1280_wednesday,2019-09-04 19:22:00,dairy,wednesday,19:18:00,evening,dairy
1280_wednesday,2019-09-04 19:23:00,spices,wednesday,19:23:00,evening,dairy
1280_wednesday,2019-09-04 19:24:00,spices,wednesday,19:23:00,evening,spices
1280_wednesday,2019-09-04 19:25:00,fruit,wednesday,19:25:00,evening,spices
1280_wednesday,2019-09-04 19:26:00,fruit,wednesday,19:25:00,evening,fruit
1280_wednesday,2019-09-04 19:27:00,drinks,wednesday,19:27:00,evening,fruit
1280_wednesday,2019-09-04 19:28:00,drinks,wednesday,19:27:00,evening,drinks
1280_wednesday,2019-09-04 19:29:00,drinks,wednesday,19:27:00,evening,drinks
1280_wednesday,2019-09-04 19:30:00,spices,wednesday,19:30:00,evening,drinks
1280_wednesday,2019-09-04 19:31:00,fruit,wednesday,19:31:00,evening,spices
1280_wednesday,2019-09-04 19:32:00,fruit,wednesday,19:31:00,evening,fruit
1280_wednesday,2019-09-04 19:33:00,checkout,wednesday,19:33:00,evening,fruit
1281_friday,2019-09-06 19:24:00,drinks,friday,19:24:00,evening,entrance
1281_friday,2019-09-06 19:25:00,drinks,friday,19:24:00,evening,drinks
1281_friday,2019-09-06 19:26:00,drinks,friday,19:24:00,evening,drinks
1281_friday,2019-09-06 19:27:00,drinks,friday,19:24:00,evening,drinks
1281_friday,2019-09-06 19:28:00,drinks,friday,19:24:00,evening,drinks
1281_friday,2019-09-06 19:29:00,spices,friday,19:29:00,evening,drinks
1281_friday,2019-09-06 19:30:00,dairy,friday,19:30:00,evening,spices
1281_friday,2019-09-06 19:31:00,dairy,friday,19:30:00,evening,dairy
1281_friday,2019-09-06 19:32:00,dairy,friday,19:30:00,evening,dairy
1281_friday,2019-09-06 19:33:00,checkout,friday,19:33:00,evening,dairy
1281_monday,2019-09-02 19:56:00,drinks,monday,19:56:00,evening,entrance
1281_monday,2019-09-02 19:57:00,checkout,monday,19:57:00,evening,drinks
1281_thursday,2019-09-05 19:28:00,drinks,thursday,19:28:00,evening,entrance
1281_thursday,2019-09-05 19:29:00,checkout,thursday,19:29:00,evening,drinks
1281_tuesday,2019-09-03 20:04:00,drinks,tuesday,20:04:00,evening,entrance
1281_tuesday,2019-09-03 20:05:00,dairy,tuesday,20:05:00,evening,drinks
1281_tuesday,2019-09-03 20:06:00,drinks,tuesday,20:06:00,evening,dairy
1281_tuesday,2019-09-03 20:07:00,drinks,tuesday,20:06:00,evening,drinks
1281_tuesday,2019-09-03 20:08:00,checkout,tuesday,20:08:00,evening,drinks
1281_wednesday,2019-09-04 19:18:00,fruit,wednesday,19:18:00,evening,entrance
1281_wednesday,2019-09-04 19:19:00,spices,wednesday,19:19:00,evening,fruit
1281_wednesday,2019-09-04 19:20:00,dairy,wednesday,19:20:00,evening,spices
1281_wednesday,2019-09-04 19:21:00,checkout,wednesday,19:21:00,evening,dairy
1282_friday,2019-09-06 19:24:00,fruit,friday,19:24:00,evening,entrance
1282_friday,2019-09-06 19:25:00,fruit,friday,19:24:00,evening,fruit
1282_friday,2019-09-06 19:26:00,fruit,friday,19:24:00,evening,fruit
1282_friday,2019-09-06 19:27:00,checkout,friday,19:27:00,evening,fruit
1282_monday,2019-09-02 19:56:00,dairy,monday,19:56:00,evening,entrance
1282_monday,2019-09-02 19:57:00,spices,monday,19:57:00,evening,dairy
1282_monday,2019-09-02 19:58:00,spices,monday,19:57:00,evening,spices
1282_monday,2019-09-02 19:59:00,spices,monday,19:57:00,evening,spices
1282_monday,2019-09-02 20:00:00,dairy,monday,20:00:00,evening,spices
1282_monday,2019-09-02 20:01:00,dairy,monday,20:00:00,evening,dairy
1282_monday,2019-09-02 20:02:00,dairy,monday,20:00:00,evening,dairy
1282_monday,2019-09-02 20:03:00,checkout,monday,20:03:00,evening,dairy
1282_thursday,2019-09-05 19:28:00,fruit,thursday,19:28:00,evening,entrance
1282_thursday,2019-09-05 19:29:00,fruit,thursday,19:28:00,evening,fruit
1282_thursday,2019-09-05 19:30:00,dairy,thursday,19:30:00,evening,fruit
1282_thursday,2019-09-05 19:31:00,checkout,thursday,19:31:00,evening,dairy
1282_tuesday,2019-09-03 20:04:00,dairy,tuesday,20:04:00,evening,entrance
1282_tuesday,2019-09-03 20:05:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:06:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:07:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:08:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:09:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:10:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:11:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:12:00,dairy,tuesday,20:04:00,evening,dairy
1282_tuesday,2019-09-03 20:13:00,spices,tuesday,20:13:00,evening,dairy
1282_tuesday,2019-09-03 20:14:00,spices,tuesday,20:13:00,evening,spices
1282_tuesday,2019-09-03 20:15:00,spices,tuesday,20:13:00,evening,spices
1282_tuesday,2019-09-03 20:16:00,spices,tuesday,20:13:00,evening,spices
1282_tuesday,2019-09-03 20:17:00,spices,tuesday,20:13:00,evening,spices
1282_tuesday,2019-09-03 20:18:00,dairy,tuesday,20:18:00,evening,spices
1282_tuesday,2019-09-03 20:19:00,checkout,tuesday,20:19:00,evening,dairy
1282_wednesday,2019-09-04 19:21:00,fruit,wednesday,19:21:00,evening,entrance
1282_wednesday,2019-09-04 19:22:00,spices,wednesday,19:22:00,evening,fruit
1282_wednesday,2019-09-04 19:23:00,fruit,wednesday,19:23:00,evening,spices
1282_wednesday,2019-09-04 19:24:00,drinks,wednesday,19:24:00,evening,fruit
1282_wednesday,2019-09-04 19:25:00,checkout,wednesday,19:25:00,evening,drinks
1283_friday,2019-09-06 19:27:00,fruit,friday,19:27:00,evening,entrance
1283_friday,2019-09-06 19:28:00,fruit,friday,19:27:00,evening,fruit
1283_friday,2019-09-06 19:29:00,fruit,friday,19:27:00,evening,fruit
1283_friday,2019-09-06 19:30:00,fruit,friday,19:27:00,evening,fruit
1283_friday,2019-09-06 19:31:00,fruit,friday,19:27:00,evening,fruit
1283_friday,2019-09-06 19:32:00,fruit,friday,19:27:00,evening,fruit
1283_friday,2019-09-06 19:33:00,dairy,friday,19:33:00,evening,fruit
1283_friday,2019-09-06 19:34:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:35:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:36:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:37:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:38:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:39:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:40:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:41:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:42:00,dairy,friday,19:33:00,evening,dairy
1283_friday,2019-09-06 19:43:00,fruit,friday,19:43:00,evening,dairy
1283_friday,2019-09-06 19:44:00,fruit,friday,19:43:00,evening,fruit
1283_friday,2019-09-06 19:45:00,fruit,friday,19:43:00,evening,fruit
1283_friday,2019-09-06 19:46:00,checkout,friday,19:46:00,evening,fruit
1283_monday,2019-09-02 19:57:00,fruit,monday,19:57:00,evening,entrance
1283_monday,2019-09-02 19:58:00,fruit,monday,19:57:00,evening,fruit
1283_monday,2019-09-02 19:59:00,fruit,monday,19:57:00,evening,fruit
1283_monday,2019-09-02 20:00:00,fruit,monday,19:57:00,evening,fruit
1283_monday,2019-09-02 20:01:00,checkout,monday,20:01:00,evening,fruit
1283_thursday,2019-09-05 19:28:00,spices,thursday,19:28:00,evening,entrance
1283_thursday,2019-09-05 19:29:00,dairy,thursday,19:29:00,evening,spices
1283_thursday,2019-09-05 19:30:00,dairy,thursday,19:29:00,evening,dairy
1283_thursday,2019-09-05 19:31:00,dairy,thursday,19:29:00,evening,dairy
1283_thursday,2019-09-05 19:32:00,dairy,thursday,19:29:00,evening,dairy
1283_thursday,2019-09-05 19:33:00,drinks,thursday,19:33:00,evening,dairy
1283_thursday,2019-09-05 19:34:00,drinks,thursday,19:33:00,evening,drinks
1283_thursday,2019-09-05 19:35:00,checkout,thursday,19:35:00,evening,drinks
1283_tuesday,2019-09-03 20:04:00,dairy,tuesday,20:04:00,evening,entrance
1283_tuesday,2019-09-03 20:05:00,dairy,tuesday,20:04:00,evening,dairy
1283_tuesday,2019-09-03 20:06:00,dairy,tuesday,20:04:00,evening,dairy
1283_tuesday,2019-09-03 20:07:00,fruit,tuesday,20:07:00,evening,dairy
1283_tuesday,2019-09-03 20:08:00,fruit,tuesday,20:07:00,evening,fruit
1283_tuesday,2019-09-03 20:09:00,checkout,tuesday,20:09:00,evening,fruit
1283_wednesday,2019-09-04 19:21:00,dairy,wednesday,19:21:00,evening,entrance
1283_wednesday,2019-09-04 19:22:00,dairy,wednesday,19:21:00,evening,dairy
1283_wednesday,2019-09-04 19:23:00,dairy,wednesday,19:21:00,evening,dairy
1283_wednesday,2019-09-04 19:24:00,dairy,wednesday,19:21:00,evening,dairy
1283_wednesday,2019-09-04 19:25:00,dairy,wednesday,19:21:00,evening,dairy
1283_wednesday,2019-09-04 19:26:00,drinks,wednesday,19:26:00,evening,dairy
1283_wednesday,2019-09-04 19:27:00,drinks,wednesday,19:26:00,evening,drinks
1283_wednesday,2019-09-04 19:28:00,spices,wednesday,19:28:00,evening,drinks
1283_wednesday,2019-09-04 19:29:00,spices,wednesday,19:28:00,evening,spices
1283_wednesday,2019-09-04 19:30:00,fruit,wednesday,19:30:00,evening,spices
1283_wednesday,2019-09-04 19:31:00,fruit,wednesday,19:30:00,evening,fruit
1283_wednesday,2019-09-04 19:32:00,fruit,wednesday,19:30:00,evening,fruit
1283_wednesday,2019-09-04 19:33:00,fruit,wednesday,19:30:00,evening,fruit
1283_wednesday,2019-09-04 19:34:00,checkout,wednesday,19:34:00,evening,fruit
1284_friday,2019-09-06 19:27:00,drinks,friday,19:27:00,evening,entrance
1284_friday,2019-09-06 19:28:00,checkout,friday,19:28:00,evening,drinks
1284_monday,2019-09-02 19:58:00,dairy,monday,19:58:00,evening,entrance
1284_monday,2019-09-02 19:59:00,drinks,monday,19:59:00,evening,dairy
1284_monday,2019-09-02 20:00:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:01:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:02:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:03:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:04:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:05:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:06:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:07:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:08:00,drinks,monday,19:59:00,evening,drinks
1284_monday,2019-09-02 20:09:00,fruit,monday,20:09:00,evening,drinks
1284_monday,2019-09-02 20:10:00,fruit,monday,20:09:00,evening,fruit
1284_monday,2019-09-02 20:11:00,drinks,monday,20:11:00,evening,fruit
1284_monday,2019-09-02 20:12:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:13:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:14:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:15:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:16:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:17:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:18:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:19:00,drinks,monday,20:11:00,evening,drinks
1284_monday,2019-09-02 20:20:00,checkout,monday,20:20:00,evening,drinks
1284_thursday,2019-09-05 19:28:00,drinks,thursday,19:28:00,evening,entrance
1284_thursday,2019-09-05 19:29:00,checkout,thursday,19:29:00,evening,drinks
1284_tuesday,2019-09-03 20:06:00,drinks,tuesday,20:06:00,evening,entrance
1284_tuesday,2019-09-03 20:07:00,spices,tuesday,20:07:00,evening,drinks
1284_tuesday,2019-09-03 20:08:00,drinks,tuesday,20:08:00,evening,spices
1284_tuesday,2019-09-03 20:09:00,spices,tuesday,20:09:00,evening,drinks
1284_tuesday,2019-09-03 20:10:00,checkout,tuesday,20:10:00,evening,spices
1284_wednesday,2019-09-04 19:21:00,fruit,wednesday,19:21:00,evening,entrance
1284_wednesday,2019-09-04 19:22:00,checkout,wednesday,19:22:00,evening,fruit
1285_friday,2019-09-06 19:27:00,dairy,friday,19:27:00,evening,entrance
1285_friday,2019-09-06 19:28:00,drinks,friday,19:28:00,evening,dairy
1285_friday,2019-09-06 19:29:00,drinks,friday,19:28:00,evening,drinks
1285_friday,2019-09-06 19:30:00,drinks,friday,19:28:00,evening,drinks
1285_friday,2019-09-06 19:31:00,drinks,friday,19:28:00,evening,drinks
1285_friday,2019-09-06 19:32:00,spices,friday,19:32:00,evening,drinks
1285_friday,2019-09-06 19:33:00,dairy,friday,19:33:00,evening,spices
1285_friday,2019-09-06 19:34:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:35:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:36:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:37:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:38:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:39:00,dairy,friday,19:33:00,evening,dairy
1285_friday,2019-09-06 19:40:00,drinks,friday,19:40:00,evening,dairy
1285_friday,2019-09-06 19:41:00,drinks,friday,19:40:00,evening,drinks
1285_friday,2019-09-06 19:42:00,checkout,friday,19:42:00,evening,drinks
1285_monday,2019-09-02 19:58:00,fruit,monday,19:58:00,evening,entrance
1285_monday,2019-09-02 19:59:00,fruit,monday,19:58:00,evening,fruit
1285_monday,2019-09-02 20:00:00,fruit,monday,19:58:00,evening,fruit
1285_monday,2019-09-02 20:01:00,fruit,monday,19:58:00,evening,fruit
1285_monday,2019-09-02 20:02:00,checkout,monday,20:02:00,evening,fruit
1285_thursday,2019-09-05 19:28:00,dairy,thursday,19:28:00,evening,entrance
1285_thursday,2019-09-05 19:29:00,spices,thursday,19:29:00,evening,dairy
1285_thursday,2019-09-05 19:30:00,drinks,thursday,19:30:00,evening,spices
1285_thursday,2019-09-05 19:31:00,checkout,thursday,19:31:00,evening,drinks
1285_tuesday,2019-09-03 20:06:00,drinks,tuesday,20:06:00,evening,entrance
1285_tuesday,2019-09-03 20:07:00,spices,tuesday,20:07:00,evening,drinks
1285_tuesday,2019-09-03 20:08:00,checkout,tuesday,20:08:00,evening,spices
1285_wednesday,2019-09-04 19:21:00,dairy,wednesday,19:21:00,evening,entrance
1285_wednesday,2019-09-04 19:22:00,dairy,wednesday,19:21:00,evening,dairy
1285_wednesday,2019-09-04 19:23:00,dairy,wednesday,19:21:00,evening,dairy
1285_wednesday,2019-09-04 19:24:00,dairy,wednesday,19:21:00,evening,dairy
1285_wednesday,2019-09-04 19:25:00,checkout,wednesday,19:25:00,evening,dairy
1286_friday,2019-09-06 19:27:00,dairy,friday,19:27:00,evening,entrance
1286_friday,2019-09-06 19:28:00,checkout,friday,19:28:00,evening,dairy
1286_monday,2019-09-02 19:58:00,fruit,monday,19:58:00,evening,entrance
1286_monday,2019-09-02 19:59:00,fruit,monday,19:58:00,evening,fruit
1286_monday,2019-09-02 20:00:00,fruit,monday,19:58:00,evening,fruit
1286_monday,2019-09-02 20:01:00,fruit,monday,19:58:00,evening,fruit
1286_monday,2019-09-02 20:02:00,checkout,monday,20:02:00,evening,fruit
1286_thursday,2019-09-05 19:29:00,dairy,thursday,19:29:00,evening,entrance
1286_thursday,2019-09-05 19:30:00,dairy,thursday,19:29:00,evening,dairy
1286_thursday,2019-09-05 19:31:00,dairy,thursday,19:29:00,evening,dairy
1286_thursday,2019-09-05 19:32:00,dairy,thursday,19:29:00,evening,dairy
1286_thursday,2019-09-05 19:33:00,drinks,thursday,19:33:00,evening,dairy
1286_thursday,2019-09-05 19:34:00,drinks,thursday,19:33:00,evening,drinks
1286_thursday,2019-09-05 19:35:00,drinks,thursday,19:33:00,evening,drinks
1286_thursday,2019-09-05 19:36:00,fruit,thursday,19:36:00,evening,drinks
1286_thursday,2019-09-05 19:37:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:38:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:39:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:40:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:41:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:42:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:43:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:44:00,fruit,thursday,19:36:00,evening,fruit
1286_thursday,2019-09-05 19:45:00,checkout,thursday,19:45:00,evening,fruit
1286_tuesday,2019-09-03 20:07:00,spices,tuesday,20:07:00,evening,entrance
1286_tuesday,2019-09-03 20:08:00,dairy,tuesday,20:08:00,evening,spices
1286_tuesday,2019-09-03 20:09:00,dairy,tuesday,20:08:00,evening,dairy
1286_tuesday,2019-09-03 20:10:00,dairy,tuesday,20:08:00,evening,dairy
1286_tuesday,2019-09-03 20:11:00,spices,tuesday,20:11:00,evening,dairy
1286_tuesday,2019-09-03 20:12:00,dairy,tuesday,20:12:00,evening,spices
1286_tuesday,2019-09-03 20:13:00,checkout,tuesday,20:13:00,evening,dairy
1286_wednesday,2019-09-04 19:22:00,drinks,wednesday,19:22:00,evening,entrance
1286_wednesday,2019-09-04 19:23:00,drinks,wednesday,19:22:00,evening,drinks
1286_wednesday,2019-09-04 19:24:00,fruit,wednesday,19:24:00,evening,drinks
1286_wednesday,2019-09-04 19:25:00,fruit,wednesday,19:24:00,evening,fruit
1286_wednesday,2019-09-04 19:26:00,dairy,wednesday,19:26:00,evening,fruit
1286_wednesday,2019-09-04 19:27:00,dairy,wednesday,19:26:00,evening,dairy
